name,name character_deaths,name character_predictions,allegiances,nobility,gender,has_Allegiance,is_alive,has_dead_rels,culture,mother,father,spouse,house,heir,data_poor
Tywin Frey (son of Raymund),,Tywin Frey (son of Raymund),Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Frey,Unknown,1
Tywin Lannister,Tywin Lannister,Tywin Lannister,House Lannister,1,1,1,0,1,Unknown,Unknown,Unknown,Joanna Lannister,House Lannister,Unknown,0
Ulf the White,,Ulf the White,Unknown,0,1,0,0,0,Unknown,Unknown,Unknown,Unknown,Blacks,Unknown,1
Ulmer,Ulmer,Ulmer,Night's Watch,0,1,1,1,0,Unknown,Unknown,Unknown,Unknown,Kingswood Brotherhood,Unknown,0
Ulwyck Uller,Ulwyck Uller,Ulwyck Uller,House Martell,1,1,1,1,0,Unknown,Unknown,Unknown,Unknown,House Uller,Unknown,0
Umfred,Umfred,Umfred,None,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Baelish,Unknown,0
Umma,,Umma,Unknown,0,0,0,1,0,Unknown,Unknown,Unknown,Unknown,Faceless Men,Unknown,1
Unella,Unella,Unella,None,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Faith of the Seven,Unknown,0
Urreg,Urreg,Urreg,Night's Watch,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0
Urswyck,Urswyck,Urswyck,None,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Brave Companions,Unknown,0
Utherydes Wayn,Utherydes Wayn,Utherydes Wayn,House Tully,0,1,1,1,0,Unknown,Unknown,Unknown,Unknown,House Wayn,Unknown,0
Uthor Underleaf,,Uthor Underleaf,Unknown,0,1,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Utt,Utt,Utt,None,0,1,0,0,0,Unknown,Unknown,Unknown,Unknown,Brave Companions,Unknown,0
Vaellyn,,Vaellyn,Unknown,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Varys,Varys,Varys,House Targaryen,0,1,1,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Vayon Poole,Vayon Poole,Vayon Poole,House Stark,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown,House Poole,Unknown,0
Vickon Greyjoy,,Vickon Greyjoy,Unknown,1,1,0,0,0,Unknown,Unknown,Unknown,Unknown,House Greyjoy,Unknown,1
Victaria Tyrell,,Victaria Tyrell,Unknown,1,0,0,1,0,Unknown,Unknown,Unknown,Jon Bulwer,House Tyrell,Unknown,1
Victor Tyrell,,Victor Tyrell,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Tyrell,Unknown,1
Violet,,Violet,Unknown,0,0,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Viserys I Targaryen,,Viserys I Targaryen,Unknown,1,1,0,0,1,Unknown,Alyssa Targaryen,Baelon Targaryen,Unknown,House Targaryen,Rhaenyra Targaryen,1
Viserys II Targaryen,,Viserys II Targaryen,Unknown,1,1,0,0,1,Unknown,Rhaenyra Targaryen,Daemon Targaryen,Unknown,House Targaryen,Aegon IV Targaryen,1
Viserys Plumm,,Viserys Plumm,Unknown,1,0,0,0,0,Unknown,Unknown,Unknown,Unknown,House Plumm,Unknown,1
Vortimer Crane,,Vortimer Crane,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Crane,Unknown,1
Vylarr,Vylarr,Vylarr,House Lannister,0,1,1,1,0,Unknown,Unknown,Unknown,Unknown,House Lannister,Unknown,0
Vyman,Vyman,Vyman,House Tully,0,1,1,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Walda Frey (daughter of Edwyn),,Walda Frey (daughter of Edwyn),Unknown,1,0,0,1,0,Unknown,Unknown,Unknown,Unknown,House Frey,Unknown,1
Walda Frey (daughter of Lothar),,Walda Frey (daughter of Lothar),Unknown,1,0,0,1,0,Unknown,Unknown,Unknown,Unknown,House Frey,Unknown,1
Walda Frey (daughter of Merrett),Fat Walda Frey,Walda Frey (daughter of Merrett),None,1,0,0,1,0,Unknown,Unknown,Unknown,Roose Bolton,House Frey,Unknown,0
Walda Frey (daughter of Rhaegar),,Walda Frey (daughter of Rhaegar),Unknown,1,0,0,1,0,Unknown,Unknown,Unknown,Unknown,House Frey,Unknown,1
Walda Frey (daughter of Walton),,Walda Frey (daughter of Walton),Unknown,1,0,0,1,0,Unknown,Unknown,Unknown,Unknown,House Frey,Unknown,1
Walda Rivers,,Walda Rivers,Unknown,1,0,0,1,0,Unknown,Unknown,Unknown,Unknown,House Frey,Unknown,1
Walda Rivers (daughter of Aemon),Walda Rivers (daughter of Aemon),Walda Rivers (daughter of Aemon),None,1,0,0,1,0,Unknown,Unknown,Unknown,Unknown,House Frey,Unknown,0
Walder Brax,,Walder Brax,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Brax,Unknown,1
Walder Frey (son of Emmon),,Walder Frey (son of Emmon),Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Frey of Riverrun,Unknown,1
Walder Frey (son of Jammos),Big Walder Frey,Walder Frey (son of Jammos),None,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Frey,Unknown,0
Walder Frey (son of Merrett),Little Walder Frey,Walder Frey (son of Merrett),None,1,1,0,0,0,Unknown,Unknown,Unknown,Unknown,House Frey,Unknown,0
Walder Goodbrook,,Walder Goodbrook,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Goodbrook,Unknown,1
Walder Haigh,,Walder Haigh,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Haigh,Unknown,1
Walder Vance,,Walder Vance,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Vance,Unknown,1
Walgrave,,Walgrave,Unknown,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Maesters,Unknown,1
Wallace Waynwood,,Wallace Waynwood,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Waynwood,Unknown,1
Walton Frey,,Walton Frey,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Deana Hardyng,House Frey,Unknown,1
Walton Stark,,Walton Stark,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Stark,Unknown,1
Waltyr Frey,,Waltyr Frey,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Frey,Unknown,1
Warryn Beesbury,,Warryn Beesbury,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Beesbury,Unknown,1
Wat (Barleycorn),,Wat (Barleycorn),Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Osgrey,Unknown,1
Wat (orphan),Wat (orphan),Wat (orphan),None,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Wat (sailor),Wat (sailor),Wat (sailor),None,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Wat (Standfast),,Wat (Standfast),Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Osgrey,Unknown,1
Wat (Wet),,Wat (Wet),Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Osgrey,Unknown,1
Wate,,Wate,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Targaryen,Unknown,1
Watt,Watt,Watt,Night's Watch,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown,Night's Watch,Unknown,0
Watty,Watty,Watty,None,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Brotherhood without banners,Unknown,0
Weasel,Weasel,Weasel,None,0,0,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Weese,Weese,Weese,House Lannister,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown,House Whent,Unknown,0
Wenda,,Wenda,Unknown,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Kingswood Brotherhood,Unknown,1
Wendamyr,,Wendamyr,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Greyjoy,Unknown,1
Wendel Frey,,Wendel Frey,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Frey,Unknown,1
Wendel Manderly,Wendel Manderly,Wendel Manderly,House Stark,1,1,1,0,0,Unknown,Unknown,Unknown,Unknown,House Manderly,Unknown,0
Wendell Webber,,Wendell Webber,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Webber,Unknown,1
Whalen Frey,Whalen Frey,Whalen Frey,None,1,1,0,1,0,Unknown,Unknown,Unknown,Sylwa Paege,House Frey,Unknown,0
Wilbert,Wilbert,Wilbert,House Stark,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0
Wilbert Osgrey,,Wilbert Osgrey,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Osgrey,Unknown,1
Will,Will,Will,Night's Watch,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown,Night's Watch,Unknown,0
Will (orphan),Will (orphan),Will (orphan),None,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Will (squire),,Will (squire),Unknown,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Will (Standfast),,Will (Standfast),Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Osgrey,Unknown,1
Will (Treb),,Will (Treb),Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Osgrey,Unknown,1
Willam,,Willam,Unknown,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Willam Wythers,,Willam Wythers,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Wythers,Unknown,1
Willamen Frey,,Willamen Frey,Unknown,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Willas Tyrell,,Willas Tyrell,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Tyrell,Unknown,1
Willem Darry,,Willem Darry,Unknown,1,1,0,0,1,Unknown,Unknown,Unknown,Unknown,House Darry,Unknown,1
Willem Frey,,Willem Frey,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Frey,Unknown,1
Willem Lannister,Willem Lannister,Willem Lannister,House Lannister,1,1,1,0,1,Unknown,Unknown,Unknown,Unknown,House Lannister,Unknown,0
Willem Wylde,,Willem Wylde,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Wylde,Unknown,1
William Mooton,William Mooton,William Mooton,House Tully,1,1,1,1,0,Unknown,Unknown,Unknown,Unknown,House Mooton,Unknown,0
Willifer,,Willifer,Unknown,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Willis Fell,,Willis Fell,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Fell,Unknown,1
Willis Wode,Willis Wode,Willis Wode,House Arryn,1,1,1,1,0,Unknown,Unknown,Unknown,Unknown,House Wode,Unknown,0
Willit,Willit,Willit,House Lannister,0,1,1,1,0,Unknown,Unknown,Unknown,Unknown,House Swyft,Unknown,0
Willow Heddle,,Willow Heddle,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Brotherhood Without Banners,Unknown,1
Willum,Willum,Willum,House Tully,0,1,1,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Wolmer,,Wolmer,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Webber,Unknown,1
Woth,Woth,Woth,Night's Watch,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0
Wyl the Whittler,Wyl the Whittler,Wyl the Whittler,None,0,1,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0
Wyl Waynwood,,Wyl Waynwood,Unknown,1,1,0,0,0,Unknown,Unknown,Unknown,Unknown,House Waynwood,Unknown,1
Wylis Manderly,Wylis Manderly,Wylis Manderly,House Stark,1,1,1,1,0,Unknown,Unknown,Unknown,Unknown,House Manderly,Unknown,0
Wylla,,Wylla,Unknown,1,0,0,1,0,Unknown,Unknown,Unknown,Unknown,House Dayne,Unknown,1
Wylla Manderly,Wylla Manderly,Wylla Manderly,House Stark,1,0,1,1,0,Unknown,Unknown,Unknown,Unknown,House Manderly,Unknown,0
Wyman Manderly,Wyman Manderly,Wyman Manderly,House Stark,1,1,1,1,0,Unknown,Unknown,Unknown,Unknown,House Manderly,Unknown,0
Wynafrei Whent,,Wynafrei Whent,Unknown,1,0,0,1,0,Unknown,Unknown,Unknown,Danwell Frey,House Whent,Unknown,1
Wynafryd Manderly,Wynafryd Manderly,Wynafryd Manderly,House Stark,1,1,1,1,0,Unknown,Unknown,Unknown,Unknown,House Manderly,Unknown,0
Yandry,Yandry,Yandry,House Targaryen,0,1,1,1,0,Unknown,Unknown,Unknown,Ysilla,House Targaryen,Unknown,0
Yezzan Zo Qaggaz,Yezzan Zo Qaggaz,,None,1,1,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Ygon Farwynd,Ygon Farwynd,Ygon Farwynd,House Greyjoy,1,1,1,1,0,Unknown,Unknown,Unknown,Unknown,House Farwynd of the Lonely Light,Unknown,0
Yna,,Yna,Unknown,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Happy Port,Unknown,1
Yorkel,,Yorkel,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Targaryen,Unknown,1
Yormwell,,Yormwell,Unknown,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Young Henly,Young Henly,Young Henly,Night's Watch,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown,Night's Watch,Unknown,0
Ysilla,Ysilla,Ysilla,House Targaryen,0,1,1,1,0,Unknown,Unknown,Unknown,Yandry,Unknown,Unknown,0
Yurkhaz zo Yunzak,Yurkhaz zo Yunzak,,None,0,1,0,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Zachery Frey,,Zachery Frey,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Unknown,House Frey,Unknown,1
Zarabelo,,Zarabelo,Unknown,0,1,0,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Zei,Zei,Zei,House Stark,0,0,1,1,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1
Zhoe Blanetree,,Zhoe Blanetree,Unknown,1,1,0,1,0,Unknown,Unknown,Unknown,Tytos Frey,House Blanetree,Unknown,1
Zia Frey,,Zia Frey,Unknown,1,0,0,1,0,Unknown,Unknown,Unknown,Unknown,House Frey,Unknown,1
Chella,Chella,Chella,House Lannister,0,0,1,1,0,Vale mountain clans,Unknown,Unknown,Unknown,Black Ears,Unknown,0
Conn,Conn,Conn,House Lannister,0,1,1,0,0,Vale mountain clans,Unknown,Unknown,Unknown,Stone Crows,Unknown,0
Coratt,,Coratt,Unknown,0,1,0,1,0,Vale mountain clans,Unknown,Unknown,Unknown,Stone Crows,Unknown,1
Crawn,,Crawn,Unknown,0,1,0,1,0,Vale mountain clans,Unknown,Unknown,Unknown,Moon Brothers,Unknown,1
Dolf,,Dolf,Unknown,0,1,0,1,0,Vale mountain clans,Unknown,Unknown,Unknown,Stone Crows,Unknown,1
Galt,,Galt,Unknown,0,1,0,1,0,Vale mountain clans,Unknown,Unknown,Unknown,Stone Crows,Unknown,1
Gurn,,Gurn,Unknown,0,1,0,1,0,Vale mountain clans,Unknown,Unknown,Unknown,Stone Crows,Unknown,1
Holger,Holger,Holger,None,0,1,0,1,0,Vale mountain clans,Unknown,Unknown,Unknown,Stone Crows,Unknown,0
Jaggot,Jaggot,Jaggot,None,0,1,0,1,0,Vale mountain clans,Unknown,Unknown,Unknown,Stone Crows,Unknown,0
Shagga,Shagga,Shagga,House Lannister,0,1,1,1,0,Vale mountain clans,Unknown,Unknown,Unknown,Stone Crows,Unknown,0
Timett,Timett,Timett,House Lannister,0,1,1,1,0,Vale mountain clans,Unknown,Unknown,Unknown,Burned Men,Unknown,0
Timett (father),,Timett (father),Unknown,0,1,0,1,0,Vale mountain clans,Unknown,Unknown,Unknown,Burned Men,Unknown,1
Torrek,Torrek,Torrek,None,0,1,0,1,0,Vale mountain clans,Unknown,Unknown,Unknown,Stone Crows,Unknown,0
Ulf son of Umar,Ulf son of Umar,Ulf son of Umar,House Lannister,0,1,1,0,0,Vale mountain clans,Unknown,Unknown,Unknown,Moon Brothers,Unknown,0
Umar,Umar,Umar,None,0,1,0,1,0,Vale mountain clans,Unknown,Unknown,Unknown,Moon Brothers,Unknown,0
Andar Royce,Andar Royce,Andar Royce,House Arryn,1,1,1,1,0,Valemen,Unknown,Unknown,Unknown,House Royce,Unknown,0
Creighton Redfort,,Creighton Redfort,Unknown,1,1,0,1,0,Valemen,Unknown,Unknown,Unknown,House Redfort,Unknown,1
Eddison Tollett,Eddison Tollett,Eddison Tollett,Night's Watch,0,1,1,1,0,Valemen,Unknown,Unknown,Unknown,House Tollett,Unknown,0
Harrold Hardyng,,Harrold Hardyng,Unknown,1,1,0,1,0,Valemen,Unknown,Unknown,Unknown,House Hardyng,Unknown,1
Horton Redfort,Horton Redfort,Horton Redfort,House Arryn,1,1,1,1,0,Valemen,Unknown,Unknown,Unknown,House Redfort,Unknown,0
Hugh,Hugh,Hugh,House Arryn,0,1,1,0,0,Valemen,Unknown,Unknown,Unknown,House Arryn,Unknown,0
Jasper Redfort,,Jasper Redfort,Unknown,1,1,0,1,0,Valemen,Unknown,Unknown,Unknown,House Redfort,Unknown,1
Jeyne Arryn,,Jeyne Arryn,Unknown,1,0,0,0,0,Valemen,Unknown,Unknown,Unknown,House Arryn,Unknown,1
Jon Arryn,,Jon Arryn,Unknown,1,1,0,0,1,Valemen,Unknown,Unknown,Jeyne Royce,House Arryn,Unknown,1
Jon Redfort,,Jon Redfort,Unknown,1,1,0,1,0,Valemen,Unknown,Unknown,Unknown,House Redfort,Unknown,1
Mandon Moore,Mandon Moore,Mandon Moore,House Baratheon,1,1,1,0,0,Valemen,Unknown,Unknown,Unknown,House Moore,Unknown,0
Mychel Redfort,,Mychel Redfort,Unknown,1,1,0,1,0,Valemen,Unknown,Unknown,Ysilla Royce,House Redfort,Unknown,1
Petyr Baelish,Petyr Baelish,Petyr Baelish,None,0,1,0,1,1,Valemen,Unknown,Unknown,Lysa Arryn,House Baelish,Unknown,0
Robar Royce,Robar Royce,Robar Royce,House Baratheon,1,1,1,0,1,Valemen,Unknown,Unknown,Unknown,House Royce,Unknown,0
Robert Arryn,Robert Arryn,Robert Arryn,House Arryn,1,1,1,1,0,Valemen,Unknown,Unknown,Unknown,House Arryn,Unknown,0
Uthor Tollett,,Uthor Tollett,Unknown,1,1,0,1,0,Valemen,Unknown,Unknown,Unknown,House Tollett,Unknown,1
Vardis Egen,Vardis Egen,Vardis Egen,House Arryn,0,1,1,0,0,Valemen,Unknown,Unknown,Unknown,House Egen,Unknown,0
Waymar Royce,Waymar Royce,Waymar Royce,Night's Watch,1,1,1,0,1,Valemen,Unknown,Unknown,Unknown,House Royce,Unknown,0
Yohn Royce,Yohn Royce,Yohn Royce,House Arryn,1,1,1,1,1,Valemen,Unknown,Unknown,Unknown,House Royce,Unknown,0
Ysilla Royce,,Ysilla Royce,Unknown,1,0,0,1,0,Valemen,Unknown,Unknown,Mychel Redfort,House Royce,Unknown,1
Addam Velaryon,,Addam Velaryon,Unknown,1,1,0,0,0,Valyrian,Unknown,Unknown,Unknown,House Velaryon,Unknown,1
Aegon Blackfyre,,Aegon Blackfyre,Unknown,1,1,0,0,1,Valyrian,Unknown,Unknown,Unknown,House Blackfyre,Unknown,1
Aegon III Targaryen,,Aegon III Targaryen,Unknown,1,1,0,0,1,Valyrian,Rhaenyra Targaryen,Daemon Targaryen,Unknown,House Targaryen,Daeron I Targaryen,1
Aegon Targaryen (son of Aenys I),,Aegon Targaryen (son of Aenys I),Unknown,1,1,0,0,0,Valyrian,Unknown,Unknown,Rhaena Targaryen,House Targaryen,Unknown,1
Aegon Targaryen (son of Baelon),,Aegon Targaryen (son of Baelon),Unknown,1,1,0,1,0,Valyrian,Unknown,Unknown,Unknown,House Targaryen,Unknown,1
Aegon Targaryen (son of Jaehaerys I),,Aegon Targaryen (son of Jaehaerys I),Unknown,1,1,0,0,0,Valyrian,Unknown,Unknown,Unknown,House Targaryen,Unknown,1
Aegon Targaryen (son of Rhaegar),,Aegon Targaryen (son of Rhaegar),Unknown,1,1,0,0,0,Valyrian,Unknown,Unknown,Unknown,House Targaryen,Unknown,1
Aemon Blackfyre,,Aemon Blackfyre,Unknown,1,1,0,0,1,Valyrian,Unknown,Unknown,Unknown,House Blackfyre,Unknown,1
Aemond Targaryen,,Aemond Targaryen,Unknown,1,1,0,0,1,Valyrian,Unknown,Unknown,Unknown,House Targaryen,Unknown,1
Aerion Targaryen,,Aerion Targaryen,Unknown,1,1,0,0,1,Valyrian,Unknown,Unknown,Daenora Targaryen,House Targaryen,Unknown,1
Alyn Velaryon,,Alyn Velaryon,Unknown,1,0,0,0,0,Valyrian,Unknown,Unknown,Baela Targaryen,House Velaryon,Unknown,1
Aurane Waters,Aurane Waters,Aurane Waters,House Lannister,0,1,1,1,0,Valyrian,Unknown,Unknown,Unknown,House Velaryon,Unknown,0
Baela Targaryen,,Baela Targaryen,House Targaryen,1,0,,0,0,Valyrian,Unknown,Unknown,Alyn Velaryon,House Targaryen,Unknown,1
Baelon Targaryen (son of Aerys),,Baelon Targaryen (son of Aerys),House Targaryen,1,1,,1,0,Valyrian,Unknown,Unknown,Unknown,House Targaryen,Unknown,1
Baelon Targaryen (son of Viserys I),,Baelon Targaryen (son of Viserys I),House Targaryen,1,1,,0,0,Valyrian,Unknown,Unknown,Unknown,House Targaryen,Unknown,1
Brynden Rivers,Brynden Rivers,Brynden Rivers,House Targaryen,1,1,1,1,1,Valyrian,Unknown,Unknown,Unknown,House Targaryen,Unknown,0
Corlys Velaryon,,Corlys Velaryon,Unknown,1,1,0,0,0,Valyrian,Unknown,Unknown,Rhaenys Targaryen,House Velaryon,Unknown,1
Daella Targaryen (daughter of Jaehaerys I),,Daella Targaryen (daughter of Jaehaerys I),Unknown,1,0,0,0,0,Valyrian,Unknown,Unknown,Rodrik Arryn,House Targaryen,Unknown,1
Daella Targaryen (daughter of Maekar I),,Daella Targaryen (daughter of Maekar I),Unknown,1,0,0,0,0,Valyrian,Unknown,Unknown,Unknown,House Targaryen,Unknown,1
Daemon I Blackfyre,,Daemon I Blackfyre,Unknown,1,1,0,0,0,Valyrian,Unknown,Unknown,Rohanne of Tyrosh,House Blackfyre,Unknown,1
Daemon Targaryen,,Daemon Targaryen,Unknown,1,1,0,0,1,Valyrian,Unknown,Unknown,Rhea Royce,House Targaryen,Unknown,1
Daena Targaryen,,Daena Targaryen,Unknown,1,0,0,0,1,Valyrian,Unknown,Unknown,Baelor I Targaryen,House Targaryen,Unknown,1
Daenerys Targaryen,Daenerys Targaryen,Daenerys Targaryen,House Targaryen,1,0,1,1,1,Valyrian,Unknown,Unknown,Drogo,House Targaryen,Unknown,0
Elaena Targaryen,,Elaena Targaryen,Unknown,1,0,0,0,1,Valyrian,Unknown,Unknown,Ossifer Plumm,House Targaryen,Unknown,1
Jaehaera Targaryen,,Jaehaera Targaryen,Unknown,1,1,0,0,0,Valyrian,Unknown,Unknown,Aegon III Targaryen,House Targaryen,Unknown,1
Laena Velaryon,,Laena Velaryon,Unknown,1,0,0,0,0,Valyrian,Unknown,Unknown,Daemon Targaryen,House Velaryon,Unknown,1
Laenor Velaryon,,Laenor Velaryon,Unknown,1,1,0,0,0,Valyrian,Unknown,Unknown,Rhaenyra Targaryen,House Velaryon,Unknown,1
Monford Velaryon,Monford Velaryon,Monford Velaryon,House Baratheon,1,1,1,0,0,Valyrian,Unknown,Unknown,Unknown,House Velaryon,Unknown,0
Naerys Targaryen,,Naerys Targaryen,Unknown,1,1,0,0,1,Valyrian,Unknown,Unknown,Aegon IV Targaryen,House Targaryen,Unknown,1
Rhae Targaryen,,Rhae Targaryen,Unknown,1,1,0,0,0,Valyrian,Unknown,Unknown,Unknown,House Targaryen,Unknown,1
Rhaegar Targaryen,,Rhaegar Targaryen,Unknown,1,1,0,0,1,Valyrian,Unknown,Unknown,Elia Martell,House Targaryen,Unknown,1
Rhaegel Targaryen,,Rhaegel Targaryen,Unknown,1,1,0,0,1,Valyrian,Unknown,Unknown,Alys Arryn,House Targaryen,Unknown,1
Rhaella Targaryen,,Rhaella Targaryen,Unknown,1,0,0,0,1,Valyrian,Unknown,Unknown,Aerys II Targaryen,House Targaryen,Unknown,1
Rhaena Targaryen (daughter of Aegon III),,Rhaena Targaryen (daughter of Aegon III),Unknown,1,0,0,0,0,Valyrian,Unknown,Unknown,Unknown,House Targaryen,Unknown,1
Rhaenys Targaryen,,Rhaenys Targaryen,Unknown,1,0,0,0,1,Valyrian,Unknown,Unknown,Aegon I Targaryen,House Targaryen,Unknown,1
Rhaenys Targaryen (daughter of Aemon),,Rhaenys Targaryen (daughter of Aemon),Unknown,1,0,0,0,0,Valyrian,Unknown,Unknown,Corlys Velaryon,House Targaryen,Unknown,1
Saera Targaryen,,Saera Targaryen,Unknown,1,0,0,0,0,Valyrian,Unknown,Unknown,Unknown,House Targaryen,Unknown,1
Vaemond Velaryon,,Vaemond Velaryon,Unknown,1,1,0,0,0,Valyrian,Unknown,Unknown,Unknown,House Velaryon,Unknown,1
Valaena Velaryon,,Valaena Velaryon,Unknown,1,0,0,1,0,Valyrian,Unknown,Unknown,Aerion Targaryen,House Velaryon,Unknown,1
Valarr Targaryen,,Valarr Targaryen,Unknown,1,1,0,0,0,Valyrian,Unknown,Unknown,Kiera of Tyrosh,House Targaryen,Unknown,1
Visenya Targaryen,,Visenya Targaryen,Unknown,1,0,0,0,1,Valyrian,Unknown,Unknown,Aegon I Targaryen,House Targaryen,Unknown,1
Viserys Targaryen,Viserys Targaryen,Viserys Targaryen,House Targaryen,1,1,1,0,1,Valyrian,Unknown,Unknown,Unknown,House Targaryen,Unknown,0
Cersei Lannister,Cersei Lannister,Cersei Lannister,House Lannister,1,0,1,1,1,Westerlands,Unknown,Unknown,Robert Baratheon,House Lannister,Unknown,0
Damon Lannister (lord),,Damon Lannister (lord),Unknown,1,1,0,0,0,Westerlands,Unknown,Unknown,Cerissa Brax,House Lannister,Unknown,1
Daven Lannister,Daven Lannister,Daven Lannister,House Lannister,1,1,1,1,0,Westerlands,Unknown,Unknown,Unknown,House Lannister,Unknown,0
Garth Greenfield,,Garth Greenfield,Unknown,1,1,0,1,0,Westerlands,Unknown,Unknown,Unknown,House Greenfield,Unknown,1
Gawen Westerling,Gawen Westerling,Gawen Westerling,House Stark,1,1,1,1,0,Westerlands,Unknown,Unknown,Sybell Spicer,House Westerling,Unknown,0
Gerold Lannister,,Gerold Lannister,Unknown,1,1,0,0,0,Westerlands,Unknown,Unknown,Alysanne Farman,House Lannister,Unknown,1
Harrold Westerling,,Harrold Westerling,Unknown,1,1,0,0,0,Westerlands,Unknown,Unknown,Unknown,House Westerling,Unknown,1
Jaime Lannister,Jaime Lannister,Jaime Lannister,House Lannister,1,1,1,1,1,Westerlands,Unknown,Unknown,Unknown,House Lannister,Unknown,0
Jeyne Westerling,Jeyne Westerling,Jeyne Westerling,House Stark,1,0,1,1,0,Westerlands,Unknown,Unknown,Robb Stark,House Westerling,Unknown,0
Joanna Lannister,,Joanna Lannister,Unknown,1,0,0,0,1,Westerlands,Unknown,Unknown,Tywin Lannister,House Lannister,Unknown,1
